TIME(s)	'pip2,ap2'	'ap2,clat'	'clat,clat'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
34.5	156	18	20	1	4	6	0	76	0	2	9176
34.515	158	18	19	1	4	6	0	76	0	2	9180
34.53	160	18	21	1	4	6	0	76	0	2	9187
34.545	163	18	20	1	4	6	0	77	0	2	9192
34.56	162	18	20	1	4	6	0	77	0	2	9198
34.575	163	18	21	1	4	6	0	77	0	2	9203
34.59	162	18	20	1	4	6	0	77	0	2	9207
34.605	164	18	23	1	4	6	0	80	0	2	9212
34.62	166	18	26	1	4	6	0	80	0	2	9217
34.635	165	18	22	1	4	6	0	80	0	2	9218
34.65	164	18	23	1	4	6	0	80	0	2	9220
34.665	162	18	22	1	4	6	0	80	0	2	9221
34.68	162	18	23	1	4	6	0	80	0	2	9225
34.695	164	18	26	1	4	6	0	80	0	2	9235
34.71	164	18	26	1	4	6	0	81	0	2	9238
34.725	166	18	26	1	4	6	0	81	0	3	9240
34.74	165	18	26	1	4	6	0	81	0	3	9242
34.755	164	18	27	1	4	6	0	81	0	3	9243
34.77	161	18	28	1	4	6	0	83	0	3	9250
34.785	161	18	26	1	4	6	0	83	0	3	9257
34.8	161	18	26	1	4	6	0	83	0	3	9261
34.815	164	18	22	1	4	6	0	83	0	3	9267
34.83	161	18	22	1	4	6	0	84	0	3	9271
34.845	163	18	25	1	4	6	0	84	0	3	9279
34.86	163	18	22	1	4	6	0	84	0	3	9281
34.875	165	18	22	1	4	6	0	84	0	3	9286
34.89	164	18	23	1	4	6	0	85	0	3	9289
34.905	164	18	21	1	4	6	0	85	0	3	9292
34.92	164	18	22	1	4	6	0	85	0	3	9297
34.935	164	18	22	1	4	6	0	85	0	3	9303
34.95	164	18	21	1	4	6	0	85	0	3	9306
34.965	164	18	20	1	4	6	0	85	0	3	9310
34.98	164	18	18	1	4	6	0	85	0	3	9314
34.995	163	18	15	1	4	6	0	85	0	3	9316
35.01	161	18	15	1	4	6	0	85	0	3	9318
35.025	162	18	15	1	4	6	0	85	0	3	9322
35.04	160	18	13	1	4	6	0	85	0	3	9324
35.055	160	18	15	1	4	6	0	85	0	3	9327
35.07	161	18	17	1	4	6	0	85	0	3	9331
35.085	160	18	17	1	4	6	0	85	0	3	9335
35.1	157	18	16	1	4	6	0	85	0	3	9336
35.115	156	18	20	1	4	6	0	85	0	3	9342
35.13	159	18	20	1	4	6	0	85	0	3	9347
35.145	160	18	17	1	4	6	0	85	0	3	9349
35.16	162	18	14	1	4	6	0	85	0	3	9354
35.175	163	18	14	1	4	6	0	85	0	3	9358
35.19	164	18	14	1	4	6	0	85	0	3	9364
35.205	161	18	17	1	4	6	0	85	0	3	9370
35.22	161	18	20	1	4	6	0	85	0	3	9377
35.235	161	18	20	1	4	6	0	85	0	3	9380
35.25	161	18	21	1	4	6	0	85	0	3	9386
35.265	160	18	23	1	4	6	0	85	0	3	9391
35.28	161	18	24	1	4	6	0	85	0	3	9396
35.295	162	18	24	1	4	6	0	85	0	3	9400
35.31	164	18	21	1	4	6	0	85	0	3	9404
35.325	162	18	23	1	4	6	0	85	0	3	9408
35.34	161	18	23	1	4	6	0	85	0	3	9410
35.355	161	18	21	1	4	6	0	85	0	3	9413
35.37	159	18	20	1	4	6	0	85	0	3	9416
35.385	160	18	20	1	4	6	0	85	0	3	9421
35.4	159	18	19	1	4	6	0	85	0	3	9424
35.415	158	18	20	1	4	6	0	85	0	3	9427
35.43	158	18	18	1	4	6	0	86	0	3	9429
35.445	160	18	21	1	4	6	0	86	0	3	9438
35.46	164	19	20	0	4	6	0	86	0	3	9447
35.475	162	19	21	1	4	6	0	87	0	3	9450
35.49	165	19	22	1	4	6	0	88	0	3	9456
35.505	168	19	20	1	4	6	0	88	0	3	9459
35.52	168	19	20	1	4	6	0	88	0	3	9462
35.535	165	19	20	1	4	6	0	88	0	3	9465
35.55	163	19	18	1	4	6	0	88	0	3	9467
35.565	166	19	18	1	4	6	0	88	0	3	9473
35.58	165	19	19	1	4	6	0	88	0	3	9474
35.595	164	19	19	1	4	6	0	88	0	3	9475
35.61	164	19	19	1	4	6	0	88	0	3	9476
35.625	164	19	15	1	4	6	0	88	0	3	9478
35.64	165	19	18	1	4	6	0	90	0	3	9486
35.655	163	19	16	1	4	6	0	90	0	3	9487
35.67	165	19	19	1	4	6	0	90	0	3	9492
35.685	165	19	20	1	4	6	0	90	0	3	9497
35.7	163	19	21	1	4	6	0	90	0	3	9503
35.715	166	19	21	1	4	6	0	91	0	3	9508
35.73	169	19	19	0	4	6	0	91	0	3	9515
35.745	168	19	16	0	4	6	0	91	0	3	9515
35.76	167	19	18	0	4	6	0	91	0	3	9518
35.775	166	19	16	0	4	6	0	91	0	3	9520
35.79	166	19	15	0	4	6	0	91	0	3	9523
35.805	167	19	17	0	4	6	0	91	0	3	9529
35.82	166	19	18	0	4	6	0	91	0	3	9532
35.835	167	19	18	0	4	6	0	91	0	3	9535
35.85	169	19	17	0	4	6	0	92	0	3	9540
35.865	167	19	20	0	4	6	0	92	0	3	9546
35.88	168	19	20	0	4	6	0	93	0	3	9551
35.895	164	19	16	0	4	6	0	93	0	3	9554
35.91	164	19	16	0	4	6	0	93	0	3	9558
35.925	165	19	13	0	4	6	0	93	0	3	9562
35.94	164	19	20	0	4	6	0	97	0	3	9573
35.955	164	19	18	0	4	6	0	97	0	3	9575
35.97	159	19	19	0	4	6	0	97	0	3	9581
35.985	156	19	18	0	4	6	0	97	0	3	9584
36	158	19	17	0	4	6	0	97	0	3	9589
36.015	158	19	20	0	4	6	0	100	0	3	9596
36.03	161	19	20	0	4	6	0	100	0	3	9601
36.045	163	19	19	0	4	6	0	100	0	3	9607
36.06	162	19	15	0	4	6	0	100	0	3	9611
36.075	160	19	17	0	4	6	0	100	0	3	9614
36.09	162	19	13	0	4	6	0	100	0	3	9619
36.105	163	19	16	0	4	6	0	100	0	3	9626
36.12	163	19	14	0	4	6	0	100	0	3	9627
36.135	161	19	13	0	4	6	0	100	0	3	9629
36.15	159	20	13	0	4	6	0	100	0	3	9631
36.165	156	20	11	0	4	6	0	100	0	3	9634
36.18	155	20	12	0	4	6	0	100	0	3	9639
36.195	156	20	13	0	4	6	0	100	0	3	9643
36.21	157	20	13	0	4	6	0	100	0	3	9649
36.225	161	20	14	0	4	6	0	100	0	3	9656
36.24	162	20	14	0	4	6	0	100	0	3	9659
36.255	161	20	14	0	4	6	0	100	0	3	9662
36.27	161	20	12	0	4	6	0	100	0	3	9665
36.285	162	20	14	0	4	6	0	100	0	3	9672
36.3	157	20	17	0	4	6	0	100	0	3	9676
36.315	157	20	18	0	4	6	0	100	0	3	9680
36.33	161	20	18	0	4	6	0	100	0	3	9687
36.345	161	20	19	0	4	6	0	102	0	3	9691
36.36	160	20	19	0	4	6	0	102	0	3	9696
36.375	159	20	19	0	4	6	0	103	0	3	9700
36.39	156	20	22	0	4	6	0	103	0	3	9703
36.405	155	20	19	0	4	6	0	103	0	3	9705
36.42	153	20	18	0	4	6	0	103	0	3	9708
36.435	156	20	19	0	4	6	0	103	0	3	9715
36.45	155	20	17	0	4	6	0	103	0	3	9718
36.465	158	20	19	0	4	6	0	103	0	3	9725
36.48	157	20	16	0	4	6	0	103	0	3	9729
36.495	158	20	15	0	4	6	0	103	0	3	9735
36.51	155	20	16	0	4	6	0	104	0	3	9739
36.525	156	20	19	0	4	6	0	104	0	3	9746
36.54	154	20	18	0	4	6	0	104	0	3	9749
36.555	153	20	18	0	4	6	0	104	0	3	9757
36.57	153	20	19	0	4	6	0	104	0	3	9767
36.585	153	20	17	0	4	6	0	104	0	3	9770
36.6	150	20	19	0	4	6	0	104	0	3	9774
36.615	149	20	19	0	4	6	0	104	0	3	9780
36.63	148	20	16	0	4	6	0	104	0	3	9783
36.645	148	20	18	0	4	6	0	104	0	3	9792
36.66	152	20	19	0	4	6	0	104	0	3	9798
36.675	156	20	14	0	4	6	0	104	0	3	9804
36.69	156	20	14	0	4	6	0	104	0	3	9809
36.705	154	20	16	0	4	6	0	105	0	3	9815
36.72	154	20	17	0	4	6	0	105	0	3	9819
36.735	155	20	15	0	4	6	0	105	0	3	9823
36.75	158	20	10	0	4	6	0	105	0	3	9829
36.765	158	20	9	0	4	6	0	105	0	3	9833
36.78	158	20	8	0	4	6	0	106	0	3	9836
36.795	159	20	8	0	4	6	0	106	0	3	9840
36.81	158	20	8	0	4	6	0	106	0	3	9844
36.825	159	20	9	0	4	6	0	106	0	3	9849
36.84	157	20	8	0	4	6	0	106	0	3	9854
36.855	157	20	11	0	4	6	0	106	0	3	9861
36.87	156	20	12	0	4	6	0	106	0	3	9866
36.885	155	20	13	0	4	6	0	106	0	3	9870
36.9	157	20	14	0	4	6	0	106	0	3	9876
36.915	156	20	14	0	4	6	0	106	0	3	9880
36.93	157	20	14	0	4	6	0	106	0	3	9885
36.945	160	20	15	0	4	6	0	106	0	3	9893
36.96	160	20	15	0	4	6	0	107	0	3	9898
36.975	162	20	13	0	4	6	0	107	0	3	9903
36.99	161	20	13	0	4	6	0	107	0	3	9908
37.005	163	20	12	0	4	6	0	107	0	3	9912
37.02	163	20	11	0	4	6	0	107	0	3	9918
37.035	161	20	12	0	4	6	0	107	0	3	9922
37.05	161	20	12	0	4	6	0	107	0	3	9926
37.065	161	20	11	0	4	6	0	107	0	3	9930
37.08	162	20	11	0	4	6	0	107	0	3	9933
37.095	161	20	10	0	4	6	0	107	0	3	9937
37.11	162	20	13	0	4	6	0	107	0	3	9946
37.125	164	20	11	0	4	6	0	107	0	3	9951
37.14	163	20	12	0	4	6	0	107	0	3	9957
37.155	160	20	15	0	4	6	0	107	0	3	9963
37.17	156	20	15	0	4	6	0	107	0	3	9966
37.185	158	20	12	0	4	6	0	107	0	3	9970
37.2	157	20	10	0	4	6	0	107	0	3	9971
37.215	155	20	11	0	4	6	0	107	0	3	9973
37.23	154	20	8	0	4	6	0	107	0	3	9977
37.245	154	20	9	0	4	6	0	107	0	3	9982
37.26	153	20	11	0	4	6	0	107	0	3	9990
37.275	157	20	14	0	4	6	0	107	0	3	9999
37.29	156	20	12	0	4	6	0	108	0	3	10002
37.305	155	20	16	0	4	6	0	108	0	3	10007
37.32	154	20	20	0	4	6	0	108	0	3	10011
37.335	156	20	19	0	4	6	0	108	0	3	10018
37.35	158	20	16	0	4	6	0	108	0	3	10023
37.365	161	20	15	0	4	6	0	108	0	3	10028
37.38	161	20	17	0	4	6	0	108	0	3	10036
37.395	161	20	16	0	4	6	0	108	0	3	10040
37.41	159	20	16	0	4	6	0	108	0	3	10041
37.425	161	20	13	0	4	6	0	108	0	3	10049
37.44	162	20	13	0	4	6	0	108	0	3	10058
37.455	165	20	14	0	4	6	0	108	0	3	10066
37.47	167	20	12	0	4	6	0	108	0	3	10070
37.485	168	20	13	0	4	6	0	108	0	3	10078
37.5	167	20	15	0	4	6	0	108	0	3	10081
37.515	165	20	17	0	4	6	0	108	0	3	10085
37.53	166	20	19	0	4	6	0	108	0	3	10093
37.545	165	20	19	0	4	6	0	108	0	3	10097
37.56	165	20	16	0	4	6	0	108	0	3	10100
37.575	162	20	16	0	4	6	0	108	0	3	10107
37.59	162	20	20	0	4	6	0	109	0	3	10114
37.605	160	20	22	0	4	6	0	109	0	3	10120
37.62	161	20	22	1	4	6	0	111	0	3	10123
37.635	162	20	19	1	4	6	0	111	0	3	10128
37.65	161	20	19	1	4	6	0	111	0	3	10132
37.665	162	20	17	1	4	6	0	111	0	3	10134
37.68	162	20	17	1	4	6	0	111	0	3	10138
37.695	160	20	17	1	4	6	0	111	0	3	10141
37.71	157	20	15	1	4	6	0	111	0	3	10144
37.725	162	20	16	1	4	6	0	111	0	3	10152
37.74	159	20	14	1	4	6	0	111	0	3	10156
37.755	160	20	14	1	4	6	0	111	0	3	10159
37.77	159	20	15	1	4	6	0	111	0	3	10165
37.785	161	20	16	1	4	6	0	111	0	3	10172
37.8	160	20	17	1	4	6	0	111	0	3	10177
37.815	159	20	15	1	4	6	0	111	0	3	10182
37.83	158	20	16	1	4	6	0	111	0	3	10187
37.845	159	20	19	1	4	6	0	111	0	3	10193
37.86	159	20	22	1	4	6	0	111	0	3	10200
37.875	160	20	21	1	4	6	0	112	0	3	10203
37.89	161	20	20	0	4	6	0	112	0	3	10207
37.905	162	20	18	1	4	6	0	112	0	3	10210
37.92	161	20	23	1	4	6	0	112	0	3	10219
37.935	159	20	21	1	4	6	0	112	0	3	10220
37.95	157	20	19	1	4	6	0	112	0	3	10222
37.965	159	20	29	1	4	6	0	112	0	3	10240
37.98	159	20	27	1	4	6	0	112	0	3	10245
37.995	158	20	28	1	4	6	0	113	0	3	10250
38.01	160	20	24	1	4	6	0	113	0	3	10253
38.025	160	20	22	0	4	6	0	113	0	3	10257
38.04	157	20	20	1	4	6	0	113	0	3	10257
38.055	159	20	21	1	4	6	0	113	0	3	10262
38.07	161	20	21	1	4	6	0	113	0	3	10265
38.085	162	20	19	1	4	6	0	113	0	3	10269
38.1	164	20	19	1	4	6	0	113	0	3	10274
38.115	160	20	19	1	4	6	0	113	0	3	10278
38.13	161	20	18	1	4	6	0	113	0	3	10284
38.145	162	20	19	2	4	6	0	113	0	3	10287
38.16	159	20	18	2	4	6	0	113	0	3	10289
38.175	161	20	18	2	4	6	0	113	0	3	10293
38.19	161	20	19	2	4	6	0	113	0	3	10295
38.205	162	20	21	2	4	6	0	113	0	3	10300
38.22	165	20	24	2	4	6	0	113	0	3	10307
38.235	162	20	24	2	4	6	0	113	0	3	10309
38.25	163	20	27	2	4	6	0	113	0	3	10314
38.265	162	20	24	0	4	6	0	114	0	3	10317
38.28	161	20	25	1	4	6	0	114	0	3	10320
38.295	161	20	24	1	4	6	0	114	0	3	10324
38.31	159	20	25	1	4	6	0	115	0	3	10329
38.325	157	20	25	1	4	6	0	115	0	3	10334
38.34	156	20	26	1	4	6	0	117	0	3	10341
38.355	155	20	30	1	4	6	0	117	0	3	10348
38.37	156	20	28	1	4	6	0	117	0	3	10353
38.385	159	20	25	1	4	6	0	117	0	3	10358
38.4	160	20	23	1	4	6	0	117	0	3	10361
38.415	160	20	21	1	4	6	0	117	0	3	10364
38.43	158	20	21	1	4	6	0	118	0	3	10371
38.445	159	20	21	1	4	6	0	118	0	3	10377
38.46	157	20	22	2	4	6	0	118	0	3	10379
38.475	160	20	18	2	4	6	0	118	0	3	10382
38.49	159	20	20	2	4	6	0	118	0	3	10385
38.505	160	20	19	2	4	6	0	118	0	3	10391
38.52	159	20	18	2	4	6	0	118	0	3	10393
38.535	161	20	20	2	4	6	0	118	0	3	10399
38.55	164	20	17	2	4	6	0	118	0	3	10405
38.565	165	20	19	2	4	6	0	118	0	3	10408
38.58	165	20	20	2	4	6	0	118	0	3	10410
38.595	166	20	21	2	4	6	0	120	0	3	10418
38.61	165	20	22	2	4	6	0	120	0	3	10422
38.625	165	20	23	2	4	6	0	120	0	3	10428
38.64	163	20	24	2	4	6	0	120	0	3	10429
38.655	165	20	23	2	4	6	0	121	0	3	10434
38.67	165	20	22	2	4	6	0	121	0	3	10438
38.685	162	20	25	2	4	6	0	124	0	3	10443
38.7	161	20	25	2	4	6	0	125	0	3	10449
38.715	166	20	27	2	4	6	0	126	0	3	10458
38.73	162	21	27	2	4	6	0	126	0	3	10461
38.745	161	21	29	2	4	6	0	126	0	3	10464
38.76	159	21	25	1	4	6	0	126	0	3	10468
38.775	160	21	25	1	4	6	0	126	0	3	10477
38.79	159	21	26	1	4	6	0	126	0	3	10482
38.805	156	21	28	1	4	6	0	126	0	3	10487
38.82	156	21	28	1	4	6	0	126	0	3	10492
38.835	158	21	27	1	4	6	0	129	0	3	10497
38.85	161	21	27	1	4	6	0	129	0	3	10502
38.865	158	21	24	1	4	6	0	129	0	3	10505
38.88	156	21	23	1	4	6	0	129	0	3	10510
38.895	156	21	23	1	4	6	0	129	0	3	10516
38.91	159	21	21	1	4	6	0	131	0	3	10520
38.925	156	21	22	1	4	6	0	131	0	3	10523
38.94	157	21	23	1	4	6	0	131	0	3	10525
38.955	157	21	23	1	4	6	0	131	0	3	10533
38.97	155	21	27	1	4	6	0	131	0	3	10542
38.985	154	21	26	1	4	6	0	131	0	3	10544
39	157	21	27	0	4	6	0	131	0	3	10555
39.015	158	21	25	1	4	6	0	134	0	3	10560
39.03	163	21	26	1	4	6	0	135	0	3	10569
39.045	160	21	25	1	4	6	0	135	0	3	10574
39.06	160	21	26	1	4	6	0	135	0	3	10581
39.075	159	21	25	1	4	6	0	135	0	3	10587
39.09	159	21	21	1	4	6	0	135	0	3	10591
39.105	160	21	21	1	4	7	0	136	0	3	10597
39.12	157	21	16	1	4	7	0	136	0	3	10600
39.135	158	21	16	1	4	7	0	136	0	3	10603
39.15	157	21	18	1	4	7	0	136	0	3	10610
39.165	161	21	19	1	4	7	0	136	0	3	10617
39.18	162	21	19	1	4	7	0	136	0	3	10621
39.195	163	21	18	1	4	7	0	136	0	3	10624
39.21	166	21	14	1	4	7	0	136	0	3	10629
39.225	166	21	14	1	4	7	0	136	0	3	10635
39.24	167	21	14	1	4	7	0	136	0	3	10639
39.255	165	21	14	1	4	7	0	137	0	3	10642
39.27	163	21	15	1	4	7	0	137	0	3	10647
39.285	164	21	18	1	4	7	0	138	0	3	10652
39.3	162	21	18	1	4	7	0	138	0	3	10657
39.315	161	21	19	1	4	7	0	138	0	3	10658
39.33	163	21	20	1	4	7	0	141	0	3	10663
39.345	161	21	22	1	4	7	0	141	0	3	10669
39.36	160	21	23	1	4	7	0	141	0	3	10673
39.375	161	21	20	1	4	7	0	142	0	3	10678
39.39	163	21	19	1	4	7	0	142	0	3	10684
39.405	163	21	18	1	4	7	0	143	0	3	10686
39.42	158	21	17	1	4	7	0	143	0	3	10688
39.435	159	21	17	1	4	7	0	143	0	3	10690
39.45	157	21	19	1	4	7	0	143	0	3	10694
39.465	157	20	20	1	4	7	0	143	0	3	10697
39.48	155	20	22	1	4	7	0	143	0	3	10703
39.495	156	20	24	1	4	7	0	143	0	3	10709
39.51	156	20	23	1	4	7	0	143	0	3	10712
39.525	156	20	22	1	4	7	0	143	0	3	10715
39.54	158	20	21	1	4	7	0	143	0	3	10719
39.555	159	20	20	1	4	7	0	143	0	3	10722
39.57	159	20	19	0	4	7	0	143	0	3	10728
39.585	158	20	18	0	4	7	0	143	0	3	10734
39.6	162	20	18	0	4	7	0	143	0	3	10740
39.615	163	20	19	0	4	7	0	143	0	3	10746
39.63	163	20	18	0	4	7	0	143	0	3	10747
39.645	164	20	16	0	4	7	0	143	0	3	10753
39.66	167	20	16	0	4	7	0	143	0	3	10762
39.675	167	20	13	0	4	7	0	143	0	3	10766
39.69	166	20	13	0	4	7	0	143	0	3	10771
39.705	167	20	15	0	4	7	0	143	0	3	10779
39.72	168	20	15	0	4	7	0	143	0	3	10785
39.735	168	20	14	0	4	7	0	143	0	3	10788
39.75	168	20	12	0	4	7	0	144	0	3	10790
39.765	166	20	17	0	4	7	0	144	0	3	10795
39.78	168	20	17	0	4	7	0	146	0	3	10799
39.795	168	20	21	0	4	7	0	147	0	3	10811
39.81	164	20	18	0	4	7	0	147	0	3	10813
39.825	166	20	18	0	4	7	0	147	0	3	10820
39.84	167	20	21	1	4	7	0	148	0	3	10826
39.855	166	20	19	1	4	7	0	148	0	3	10831
39.87	166	20	20	1	4	7	0	148	0	3	10834
39.885	166	20	20	1	4	7	0	148	0	3	10841
39.9	167	20	24	1	4	7	0	149	0	3	10850
39.915	168	20	24	1	4	7	0	149	0	3	10856
39.93	168	20	25	1	4	7	0	149	0	3	10861
39.945	167	20	21	0	4	7	0	149	0	3	10864
39.96	165	21	18	0	4	7	0	150	0	3	10867
39.975	165	21	14	0	4	7	0	152	0	3	10873
39.99	165	21	15	0	4	7	0	152	0	3	10877
40.005	165	21	17	0	4	7	0	152	0	3	10882
40.02	167	21	15	0	4	7	0	154	0	3	10886
40.035	169	21	13	0	4	7	0	156	0	3	10890
40.05	166	22	12	0	4	7	0	156	0	3	10894
40.065	164	22	10	0	4	7	0	160	0	3	10897
40.08	165	22	12	0	4	7	0	160	0	3	10904
40.095	164	22	9	0	4	7	0	160	0	3	10906
40.11	164	22	10	0	4	7	0	160	0	3	10911
40.125	163	22	12	0	4	7	0	160	0	3	10915
40.14	164	22	13	0	4	7	0	162	0	3	10919
40.155	161	22	12	0	4	7	0	162	0	3	10921
40.17	165	22	14	0	4	7	0	162	0	3	10929
40.185	163	22	13	0	4	7	0	162	0	3	10933
40.2	166	22	12	0	4	7	0	162	0	3	10937
40.215	164	22	11	0	4	7	0	162	0	3	10939
40.23	163	22	12	0	4	7	0	162	0	3	10944
40.245	161	22	15	0	4	7	0	162	0	3	10951
40.26	162	22	17	0	4	7	0	162	0	3	10957
40.275	162	22	17	0	4	7	0	162	0	3	10962
40.29	161	22	18	0	4	7	0	162	0	3	10968
40.305	160	22	16	0	4	7	0	162	0	3	10970
40.32	160	22	16	0	4	8	0	162	0	3	10976
40.335	159	22	16	0	4	8	0	162	0	3	10982
40.35	163	22	17	0	4	8	0	162	0	3	10994
40.365	164	22	17	0	4	8	0	162	0	3	10999
40.38	163	22	17	0	4	8	0	162	0	3	11000
40.395	164	22	18	0	4	8	0	162	0	3	11006
40.41	161	22	20	0	4	8	0	162	0	3	11010
40.425	160	22	21	0	4	8	0	162	0	3	11017
40.44	161	22	20	0	4	8	0	162	0	3	11020
40.455	159	22	19	0	4	8	0	162	0	3	11024
40.47	163	22	13	0	4	8	0	162	0	3	11030
40.485	161	22	13	0	4	8	0	162	0	3	11034
40.5	163	22	14	0	4	8	0	162	0	3	11041
40.515	164	22	14	0	4	8	0	162	0	3	11044
40.53	161	22	15	0	4	8	0	162	0	3	11048
40.545	159	22	16	0	4	8	0	162	0	3	11056
40.56	160	22	16	0	4	8	0	162	0	3	11060
40.575	163	22	20	0	4	8	0	162	0	3	11070
40.59	162	22	25	0	4	8	0	162	0	3	11077
40.605	161	22	28	0	4	8	0	164	0	3	11084
40.62	157	22	30	0	4	8	0	165	0	3	11093
40.635	157	22	28	0	4	8	0	165	0	3	11099
40.65	155	22	29	0	4	8	0	165	0	3	11105
40.665	157	22	27	0	4	8	0	165	0	3	11110
40.68	155	22	29	0	4	8	0	165	0	3	11116
40.695	158	22	24	0	4	8	0	165	0	3	11121
40.71	158	22	24	0	4	8	0	165	0	3	11125
40.725	160	22	23	0	4	8	0	165	0	3	11130
40.74	162	22	21	0	4	8	0	165	0	3	11135
40.755	165	22	22	0	4	8	0	165	0	3	11146
40.77	167	22	20	0	4	8	0	166	0	3	11151
40.785	170	22	16	0	4	8	0	166	0	3	11159
40.8	171	22	15	0	4	8	0	166	0	3	11161
40.815	170	22	16	0	4	8	0	166	0	3	11166
40.83	169	22	13	0	4	8	0	166	0	3	11169
40.845	170	22	12	0	4	8	0	166	0	3	11172
40.86	171	22	12	0	4	8	0	166	0	3	11178
40.875	171	22	13	0	4	8	0	166	0	3	11183
40.89	172	22	13	0	4	8	0	166	0	3	11188
40.905	169	22	13	0	4	8	0	166	0	3	11193
40.92	167	22	13	0	4	8	0	166	0	3	11197
40.935	168	22	18	0	4	8	0	168	0	3	11206
40.95	169	22	15	0	4	8	0	168	0	3	11209
40.965	167	22	17	0	4	8	0	168	0	3	11213
40.98	167	22	16	0	4	8	0	169	0	3	11215
40.995	163	22	19	1	4	8	0	169	0	3	11220
41.01	165	22	20	1	4	8	0	169	0	3	11225
41.025	164	22	20	1	4	8	0	170	0	3	11227
41.04	166	22	22	1	4	8	0	170	0	3	11233
41.055	165	22	24	1	4	8	0	170	0	3	11238
41.07	165	22	21	0	4	8	0	170	0	3	11243
41.085	166	23	20	0	4	8	0	171	0	3	11247
41.1	168	23	18	0	4	8	0	171	0	3	11251
41.115	170	23	17	0	4	8	0	174	0	3	11256
41.13	168	24	17	0	4	8	0	175	0	3	11261
41.145	168	24	16	0	4	8	0	176	0	3	11267
41.16	167	24	16	0	4	8	0	176	0	3	11272
41.175	165	24	17	0	4	8	0	176	0	3	11278
41.19	165	24	20	0	4	8	0	176	0	3	11285
41.205	166	24	23	0	4	8	0	176	0	3	11291
41.22	163	24	24	0	4	8	0	176	0	3	11296
41.235	162	24	23	0	4	8	0	177	0	3	11300
41.25	163	24	26	0	4	8	0	178	0	3	11305
41.265	162	24	26	0	4	8	0	184	0	3	11311
41.28	161	24	26	0	4	9	0	186	0	3	11318
41.295	158	24	26	0	4	9	0	186	0	3	11322
41.31	156	24	20	0	4	9	0	186	0	3	11325
41.325	157	24	20	0	4	9	0	186	0	3	11330
41.34	156	24	18	0	4	9	0	186	0	3	11334
41.355	157	24	18	0	4	9	0	186	0	3	11340
41.37	155	24	17	0	4	9	0	186	0	3	11343
41.385	157	24	18	0	4	9	0	186	0	3	11350
41.4	158	24	18	0	4	9	0	186	0	3	11355
41.415	157	24	20	0	4	9	0	186	0	3	11362
41.43	158	24	19	0	4	9	0	186	0	3	11366
41.445	161	24	19	0	4	9	0	186	0	3	11372
41.46	160	24	19	0	4	9	0	186	0	3	11378
41.475	160	25	17	0	4	9	0	186	0	3	11384
41.49	159	25	16	0	4	9	0	186	0	3	11386
41.505	156	25	13	0	4	9	0	186	0	3	11387
41.52	158	25	11	0	4	9	0	186	0	3	11391
41.535	159	25	18	0	4	9	0	187	0	3	11401
41.55	159	25	19	0	4	9	0	187	0	3	11405
41.565	160	25	19	0	4	9	0	187	0	3	11409
41.58	159	25	20	0	4	9	0	187	0	4	11412
41.595	156	25	16	0	4	9	0	191	0	4	11414
41.61	154	25	20	0	4	9	0	193	0	4	11424
41.625	152	25	16	0	4	9	0	193	0	4	11427
41.64	153	25	19	0	4	9	0	195	0	4	11434
41.655	153	25	21	0	4	9	0	197	0	4	11440
41.67	152	25	20	0	4	12	0	204	0	4	11447
41.685	153	25	20	0	4	13	0	205	0	4	11453
41.7	154	25	22	0	6	13	0	207	0	4	11458
41.715	158	25	22	0	6	13	0	209	0	4	11467
41.73	159	25	20	0	6	14	0	210	0	4	11473
41.745	159	25	23	1	6	14	0	210	0	4	11483
41.76	162	25	24	1	6	14	0	211	0	4	11490
41.775	160	25	21	1	6	14	0	211	0	4	11492
41.79	160	25	22	1	6	14	0	211	0	4	11496
41.805	160	25	19	1	6	14	0	211	0	4	11498
41.82	160	25	18	1	6	14	0	214	0	4	11499
41.835	159	25	18	1	6	14	0	215	0	4	11503
41.85	162	25	17	1	6	14	0	218	0	4	11509
41.865	162	25	16	1	6	14	0	218	0	4	11514
41.88	161	25	18	1	6	14	0	221	0	4	11518
41.895	159	25	19	1	6	14	0	221	0	4	11524
41.91	160	25	22	1	6	15	0	224	0	4	11531
41.925	163	25	21	1	6	15	0	224	0	4	11536
41.94	163	25	22	1	6	15	0	224	0	4	11541
41.955	163	25	27	1	6	15	0	224	0	4	11549
41.97	162	25	29	1	6	15	0	224	0	4	11553
41.985	164	25	28	1	6	15	0	224	0	4	11560
42	162	25	29	1	6	15	0	224	0	4	11564
42.015	162	25	25	1	6	15	0	224	0	4	11565
42.03	160	25	24	1	6	15	0	224	0	4	11569
42.045	161	25	24	1	6	15	0	224	0	4	11575
42.06	162	25	23	1	6	15	0	224	0	4	11580
42.075	162	25	21	1	6	15	0	225	0	4	11584
42.09	159	25	23	1	6	15	0	228	0	4	11590
42.105	163	25	24	1	6	15	0	228	0	4	11598
42.12	163	25	22	1	6	15	0	228	0	4	11602
42.135	161	25	20	1	6	15	0	228	0	4	11604
42.15	159	25	20	1	6	15	0	228	0	4	11606
42.165	158	25	21	1	6	15	0	228	0	4	11608
42.18	157	25	20	1	6	15	0	228	0	4	11609
42.195	158	25	22	1	6	15	0	228	0	4	11618
