92	gag: 4. 
23	gag: 5. 
17	gag: 7. 
7	gag: 12. 
66	gag: 3. 
44	gag: 6. 
9	gag: 9. 
10	gag: 10. 
4	gag: 15. 
3	gag: 13. 
1	gag: 28. 
1	gag: 16. 
3	gag: 14. 
3	gag: 11. 
Time (s): 0.0185
14	gag: 8. 
314	gag: 2. 
1	gag: 18. 
167	gag: 1. 
86	gag: 4. 
25	gag: 5. 
17	gag: 7. 
5	gag: 12. 
68	gag: 3. 
47	gag: 6. 
11	gag: 9. 
9	gag: 10. 
4	gag: 15. 
3	gag: 13. 
1	gag: 28. 
4	gag: 16. 
2	gag: 14. 
3	gag: 11. 
Time (s): 0.019
14	gag: 8. 
302	gag: 2. 
1	gag: 18. 
164	gag: 1. 
84	gag: 4. 
25	gag: 5. 
17	gag: 7. 
4	gag: 12. 
63	gag: 3. 
48	gag: 6. 
4	gag: 15. 
10	gag: 9. 
12	gag: 10. 
4	gag: 13. 
1	gag: 28. 
2	gag: 19. 
3	gag: 16. 
2	gag: 14. 
3	gag: 11. 
Time (s): 0.0195
17	gag: 8. 
1	gag: 18. 
150	gag: 1. 
295	gag: 2. 
84	gag: 4. 
24	gag: 5. 
16	gag: 7. 
6	gag: 12. 
61	gag: 3. 
4	gag: 13. 
46	gag: 6. 
5	gag: 15. 
12	gag: 9. 
12	gag: 10. 
2	gag: 19. 
3	gag: 16. 
1	gag: 14. 
1	gag: 30. 
2	gag: 11. 
Time (s): 0.02
17	gag: 8. 
1	gag: 18. 
145	gag: 1. 
292	gag: 2. 
84	gag: 4. 
24	gag: 5. 
14	gag: 7. 
7	gag: 12. 
60	gag: 3. 
4	gag: 13. 
46	gag: 6. 
6	gag: 15. 
12	gag: 9. 
11	gag: 10. 
2	gag: 19. 
3	gag: 16. 
1	gag: 14. 
3	gag: 11. 
1	gag: 30. 
Time (s): 0.0205
16	gag: 8. 
2	gag: 18. 
139	gag: 1. 
288	gag: 2. 
80	gag: 4. 
26	gag: 5. 
15	gag: 7. 
7	gag: 12. 
62	gag: 3. 
3	gag: 13. 
45	gag: 6. 
5	gag: 15. 
12	gag: 9. 
11	gag: 10. 
2	gag: 14. 
3	gag: 16. 
2	gag: 19. 
1	gag: 17. 
3	gag: 11. 
1	gag: 30. 
Time (s): 0.021
15	gag: 8. 
1	gag: 18. 
136	gag: 1. 
284	gag: 2. 
81	gag: 4. 
25	gag: 5. 
15	gag: 7. 
6	gag: 12. 
59	gag: 3. 
3	gag: 13. 
46	gag: 6. 
5	gag: 15. 
13	gag: 9. 
12	gag: 10. 
3	gag: 14. 
3	gag: 16. 
1	gag: 20. 
2	gag: 19. 
1	gag: 17. 
3	gag: 11. 
1	gag: 30. 
Time (s): 0.0215
15	gag: 8. 
2	gag: 18. 
132	gag: 1. 
278	gag: 2. 
83	gag: 4. 
25	gag: 5. 
14	gag: 7. 
6	gag: 12. 
54	gag: 3. 
3	gag: 13. 
46	gag: 6. 
4	gag: 15. 
13	gag: 9. 
12	gag: 10. 
4	gag: 14. 
3	gag: 16. 
1	gag: 22. 
2	gag: 19. 
1	gag: 17. 
4	gag: 11. 
1	gag: 30. 
Time (s): 0.022
272	gag: 2. 
14	gag: 8. 
2	gag: 18. 
130	gag: 1. 
83	gag: 4. 
26	gag: 5. 
14	gag: 7. 
7	gag: 12. 
55	gag: 3. 
2	gag: 13. 
46	gag: 6. 
4	gag: 15. 
13	gag: 9. 
11	gag: 10. 
5	gag: 14. 
5	gag: 11. 
3	gag: 16. 
1	gag: 22. 
2	gag: 19. 
1	gag: 17. 
1	gag: 30. 
Time (s): 0.0225
262	gag: 2. 
17	gag: 8. 
2	gag: 18. 
127	gag: 1. 
83	gag: 4. 
24	gag: 5. 
14	gag: 7. 
8	gag: 12. 
53	gag: 3. 
45	gag: 6. 
5	gag: 15. 
12	gag: 9. 
11	gag: 10. 
5	gag: 14. 
1	gag: 13. 
5	gag: 11. 
4	gag: 16. 
1	gag: 22. 
2	gag: 19. 
1	gag: 17. 
1	gag: 30. 
Time (s): 0.023
255	gag: 2. 
16	gag: 8. 
2	gag: 18. 
128	gag: 1. 
80	gag: 4. 
25	gag: 5. 
14	gag: 7. 
7	gag: 12. 
51	gag: 3. 
49	gag: 6. 
5	gag: 15. 
12	gag: 10. 
13	gag: 9. 
5	gag: 14. 
1	gag: 13. 
5	gag: 11. 
4	gag: 16. 
2	gag: 19. 
1	gag: 17. 
1	gag: 25. 
1	gag: 30. 
Time (s): 0.0235
241	gag: 2. 
17	gag: 8. 
3	gag: 18. 
124	gag: 1. 
82	gag: 4. 
14	gag: 7. 
7	gag: 12. 
46	gag: 3. 
23	gag: 5. 
48	gag: 6. 
5	gag: 15. 
14	gag: 10. 
14	gag: 9. 
5	gag: 14. 
4	gag: 16. 
1	gag: 13. 
5	gag: 11. 
2	gag: 19. 
1	gag: 17. 
1	gag: 25. 
1	gag: 30. 
Time (s): 0.024
233	gag: 2. 
20	gag: 8. 
4	gag: 18. 
122	gag: 1. 
78	gag: 4. 
47	gag: 6. 
15	gag: 7. 
6	gag: 12. 
25	gag: 5. 
43	gag: 3. 
5	gag: 15. 
13	gag: 10. 
14	gag: 9. 
6	gag: 14. 
4	gag: 16. 
6	gag: 11. 
2	gag: 19. 
1	gag: 17. 
1	gag: 25. 
1	gag: 30. 
Time (s): 0.0245
229	gag: 2. 
22	gag: 8. 
4	gag: 18. 
120	gag: 1. 
78	gag: 4. 
41	gag: 3. 
44	gag: 6. 
14	gag: 7. 
7	gag: 12. 
24	gag: 5. 
4	gag: 15. 
12	gag: 10. 
14	gag: 9. 
5	gag: 14. 
4	gag: 16. 
2	gag: 17. 
2	gag: 19. 
2	gag: 21. 
1	gag: 25. 
1	gag: 20. 
4	gag: 11. 
1	gag: 30. 
Time (s): 0.025
224	gag: 2. 
23	gag: 8. 
3	gag: 18. 
116	gag: 1. 
76	gag: 4. 
42	gag: 3. 
42	gag: 6. 
13	gag: 7. 
8	gag: 12. 
24	gag: 5. 
4	gag: 15. 
15	gag: 9. 
11	gag: 10. 
5	gag: 14. 
4	gag: 16. 
3	gag: 19. 
2	gag: 17. 
2	gag: 25. 
2	gag: 21. 
4	gag: 11. 
1	gag: 30. 
1	gag: 13. 
Time (s): 0.0255
220	gag: 2. 
23	gag: 8. 
2	gag: 18. 
110	gag: 1. 
73	gag: 4. 
40	gag: 3. 
40	gag: 6. 
13	gag: 7. 
8	gag: 12. 
26	gag: 5. 
1	gag: 26. 
17	gag: 9. 
11	gag: 10. 
6	gag: 14. 
4	gag: 16. 
4	gag: 19. 
2	gag: 17. 
2	gag: 25. 
1	gag: 22. 
3	gag: 11. 
1	gag: 30. 
3	gag: 15. 
1	gag: 21. 
1	gag: 13. 
Time (s): 0.026
219	gag: 2. 
25	gag: 8. 
2	gag: 18. 
109	gag: 1. 
72	gag: 4. 
39	gag: 6. 
14	gag: 7. 
8	gag: 12. 
25	gag: 5. 
38	gag: 3. 
1	gag: 26. 
17	gag: 9. 
10	gag: 10. 
6	gag: 14. 
4	gag: 16. 
4	gag: 19. 
4	gag: 11. 
2	gag: 17. 
2	gag: 25. 
1	gag: 22. 
1	gag: 30. 
3	gag: 15. 
1	gag: 21. 
1	gag: 13. 
Time (s): 0.0265
211	gag: 2. 
27	gag: 8. 
2	gag: 18. 
106	gag: 1. 
71	gag: 4. 
38	gag: 6. 
13	gag: 7. 
7	gag: 12. 
24	gag: 5. 
40	gag: 3. 
1	gag: 26. 
16	gag: 9. 
2	gag: 13. 
11	gag: 10. 
7	gag: 14. 
4	gag: 16. 
3	gag: 19. 
4	gag: 11. 
3	gag: 17. 
2	gag: 25. 
1	gag: 22. 
1	gag: 30. 
2	gag: 15. 
1	gag: 20. 
1	gag: 21. 
Time (s): 0.027
206	gag: 2. 
25	gag: 8. 
3	gag: 18. 
102	gag: 1. 
69	gag: 4. 
36	gag: 6. 
13	gag: 7. 
25	gag: 5. 
40	gag: 3. 
1	gag: 20. 
1	gag: 26. 
18	gag: 9. 
8	gag: 12. 
2	gag: 13. 
11	gag: 10. 
6	gag: 14. 
3	gag: 16. 
2	gag: 19. 
4	gag: 11. 
4	gag: 17. 
2	gag: 25. 
1	gag: 22. 
1	gag: 30. 
1	gag: 15. 
2	gag: 21. 
1	gag: 23. 
Time (s): 0.0275
201	gag: 2. 
24	gag: 8. 
3	gag: 18. 
25	gag: 5. 
67	gag: 4. 
99	gag: 1. 
35	gag: 6. 
13	gag: 7. 
40	gag: 3. 
1	gag: 20. 
1	gag: 26. 
18	gag: 9. 
10	gag: 12. 
2	gag: 13. 
8	gag: 10. 
7	gag: 14. 
3	gag: 16. 
5	gag: 11. 
2	gag: 19. 
1	gag: 23. 
3	gag: 17. 
2	gag: 29. 
1	gag: 22. 
1	gag: 25. 
1	gag: 30. 
1	gag: 15. 
2	gag: 21. 
Time (s): 0.028
192	gag: 2. 
23	gag: 8. 
3	gag: 18. 
25	gag: 5. 
70	gag: 4. 
96	gag: 1. 
34	gag: 6. 
19	gag: 9. 
13	gag: 7. 
40	gag: 3. 
2	gag: 26. 
10	gag: 12. 
3	gag: 13. 
8	gag: 10. 
6	gag: 14. 
3	gag: 16. 
4	gag: 11. 
3	gag: 19. 
1	gag: 23. 
3	gag: 17. 
2	gag: 30. 
1	gag: 22. 
1	gag: 25. 
1	gag: 15. 
2	gag: 21. 
1	gag: 29. 
Time (s): 0.0285
185	gag: 2. 
22	gag: 8. 
3	gag: 18. 
23	gag: 5. 
66	gag: 4. 
96	gag: 1. 
36	gag: 6. 
19	gag: 9. 
13	gag: 7. 
38	gag: 3. 
2	gag: 26. 
10	gag: 12. 
9	gag: 10. 
7	gag: 14. 
3	gag: 16. 
5	gag: 11. 
3	gag: 19. 
1	gag: 23. 
3	gag: 17. 
2	gag: 30. 
1	gag: 22. 
1	gag: 25. 
2	gag: 13. 
1	gag: 20. 
1	gag: 15. 
2	gag: 21. 
1	gag: 29. 
Time (s): 0.029
182	gag: 2. 
21	gag: 8. 
3	gag: 18. 
22	gag: 5. 
66	gag: 4. 
97	gag: 1. 
37	gag: 6. 
19	gag: 9. 
12	gag: 7. 
37	gag: 3. 
2	gag: 26. 
10	gag: 12. 
11	gag: 10. 
7	gag: 14. 
3	gag: 16. 
5	gag: 11. 
3	gag: 19. 
1	gag: 23. 
3	gag: 17. 
2	gag: 30. 
2	gag: 22. 
1	gag: 25. 
2	gag: 13. 
1	gag: 15. 
2	gag: 21. 
1	gag: 29. 
Time (s): 0.0295
179	gag: 2. 
20	gag: 8. 
5	gag: 18. 
22	gag: 5. 
63	gag: 4. 
95	gag: 1. 
18	gag: 9. 
14	gag: 7. 
38	gag: 3. 
13	gag: 10. 
1	gag: 26. 
9	gag: 12. 
34	gag: 6. 
2	gag: 15. 
6	gag: 14. 
5	gag: 11. 
2	gag: 29. 
4	gag: 19. 
2	gag: 17. 
2	gag: 30. 
2	gag: 22. 
1	gag: 27. 
1	gag: 25. 
2	gag: 16. 
2	gag: 13. 
2	gag: 21. 
Time (s): 0.03
176	gag: 2. 
14	gag: 10. 
5	gag: 18. 
24	gag: 5. 
20	gag: 8. 
58	gag: 4. 
91	gag: 1. 
17	gag: 9. 
15	gag: 7. 
37	gag: 3. 
1	gag: 26. 
9	gag: 12. 
35	gag: 6. 
3	gag: 15. 
6	gag: 14. 
2	gag: 21. 
2	gag: 13. 
2	gag: 29. 
4	gag: 19. 
3	gag: 11. 
2	gag: 17. 
2	gag: 30. 
2	gag: 22. 
1	gag: 27. 
1	gag: 25. 
3	gag: 16. 
Time (s): 0.0305
174	gag: 2. 
15	gag: 10. 
4	gag: 18. 
25	gag: 5. 
20	gag: 8. 
57	gag: 4. 
90	gag: 1. 
36	gag: 6. 
15	gag: 9. 
14	gag: 7. 
33	gag: 3. 
1	gag: 26. 
9	gag: 12. 
4	gag: 15. 
6	gag: 14. 
2	gag: 21. 
2	gag: 13. 
2	gag: 29. 
4	gag: 19. 
4	gag: 11. 
3	gag: 17. 
2	gag: 30. 
2	gag: 22. 
1	gag: 27. 
1	gag: 25. 
3	gag: 16. 
Time (s): 0.031
166	gag: 2. 
13	gag: 10. 
4	gag: 18. 
26	gag: 5. 
19	gag: 8. 
31	gag: 3. 
88	gag: 1. 
59	gag: 4. 
36	gag: 6. 
4	gag: 16. 
15	gag: 9. 
14	gag: 7. 
1	gag: 26. 
11	gag: 12. 
4	gag: 15. 
5	gag: 14. 
2	gag: 21. 
3	gag: 13. 
2	gag: 29. 
4	gag: 19. 
4	gag: 11. 
3	gag: 17. 
2	gag: 30. 
2	gag: 22. 
1	gag: 27. 
1	gag: 25. 
Time (s): 0.0315
167	gag: 2. 
14	gag: 10. 
4	gag: 18. 
23	gag: 5. 
18	gag: 8. 
3	gag: 15. 
87	gag: 1. 
60	gag: 4. 
37	gag: 6. 
4	gag: 16. 
15	gag: 9. 
15	gag: 7. 
31	gag: 3. 
1	gag: 26. 
10	gag: 12. 
5	gag: 14. 
2	gag: 21. 
3	gag: 13. 
2	gag: 29. 
4	gag: 19. 
4	gag: 11. 
3	gag: 17. 
2	gag: 30. 
3	gag: 22. 
1	gag: 27. 
1	gag: 25. 
Time (s): 0.032
164	gag: 2. 
14	gag: 10. 
5	gag: 18. 
22	gag: 5. 
16	gag: 8. 
4	gag: 15. 
85	gag: 1. 
60	gag: 4. 
36	gag: 6. 
5	gag: 16. 
12	gag: 9. 
31	gag: 3. 
1	gag: 26. 
15	gag: 7. 
10	gag: 12. 
3	gag: 14. 
3	gag: 21. 
3	gag: 13. 
2	gag: 29. 
3	gag: 19. 
4	gag: 11. 
4	gag: 17. 
2	gag: 30. 
4	gag: 22. 
1	gag: 27. 
1	gag: 25. 
Time (s): 0.0325
161	gag: 2. 
15	gag: 10. 
5	gag: 18. 
23	gag: 5. 
17	gag: 8. 
11	gag: 12. 
80	gag: 1. 
58	gag: 4. 
37	gag: 6. 
5	gag: 16. 
11	gag: 9. 
30	gag: 3. 
1	gag: 26. 
15	gag: 7. 
3	gag: 15. 
3	gag: 14. 
3	gag: 21. 
3	gag: 13. 
2	gag: 29. 
3	gag: 19. 
4	gag: 11. 
4	gag: 17. 
1	gag: 23. 
1	gag: 27. 
1	gag: 25. 
3	gag: 22. 
2	gag: 32. 
Time (s): 0.033
155	gag: 2. 
16	gag: 10. 
5	gag: 18. 
23	gag: 5. 
16	gag: 8. 
11	gag: 12. 
78	gag: 1. 
58	gag: 4. 
37	gag: 6. 
5	gag: 16. 
11	gag: 9. 
27	gag: 3. 
2	gag: 26. 
15	gag: 7. 
5	gag: 15. 
3	gag: 14. 
3	gag: 21. 
2	gag: 29. 
3	gag: 19. 
4	gag: 11. 
4	gag: 17. 
1	gag: 23. 
1	gag: 27. 
2	gag: 13. 
1	gag: 25. 
2	gag: 22. 
2	gag: 32. 
Time (s): 0.0335
157	gag: 2. 
16	gag: 10. 
6	gag: 18. 
25	gag: 5. 
16	gag: 8. 
11	gag: 12. 
75	gag: 1. 
55	gag: 4. 
37	gag: 6. 
5	gag: 16. 
9	gag: 9. 
26	gag: 3. 
2	gag: 26. 
15	gag: 7. 
4	gag: 15. 
2	gag: 14. 
3	gag: 21. 
4	gag: 19. 
2	gag: 29. 
4	gag: 11. 
4	gag: 17. 
1	gag: 23. 
1	gag: 28. 
3	gag: 13. 
1	gag: 25. 
2	gag: 22. 
2	gag: 32. 
Time (s): 0.034
158	gag: 2. 
16	gag: 10. 
4	gag: 18. 
23	gag: 5. 
16	gag: 8. 
13	gag: 12. 
70	gag: 1. 
53	gag: 4. 
35	gag: 6. 
6	gag: 16. 
9	gag: 9. 
28	gag: 3. 
2	gag: 26. 
17	gag: 7. 
3	gag: 15. 
3	gag: 14. 
2	gag: 21. 
3	gag: 19. 
1	gag: 24. 
3	gag: 29. 
4	gag: 11. 
4	gag: 17. 
1	gag: 28. 
3	gag: 13. 
1	gag: 25. 
1	gag: 20. 
2	gag: 22. 
2	gag: 32. 
Time (s): 0.0345
158	gag: 2. 
15	gag: 10. 
4	gag: 18. 
23	gag: 5. 
18	gag: 8. 
12	gag: 12. 
68	gag: 1. 
35	gag: 6. 
5	gag: 16. 
51	gag: 4. 
10	gag: 9. 
1	gag: 34. 
25	gag: 3. 
2	gag: 26. 
17	gag: 7. 
3	gag: 15. 
4	gag: 14. 
2	gag: 22. 
2	gag: 21. 
3	gag: 19. 
1	gag: 24. 
1	gag: 33. 
4	gag: 11. 
4	gag: 17. 
2	gag: 29. 
1	gag: 28. 
2	gag: 13. 
2	gag: 25. 
1	gag: 20. 
1	gag: 32. 
Time (s): 0.035
159	gag: 2. 
15	gag: 10. 
4	gag: 18. 
24	gag: 5. 
13	gag: 12. 
67	gag: 1. 
17	gag: 8. 
35	gag: 6. 
5	gag: 16. 
49	gag: 4. 
10	gag: 9. 
1	gag: 34. 
23	gag: 3. 
2	gag: 26. 
17	gag: 7. 
4	gag: 15. 
4	gag: 14. 
3	gag: 21. 
3	gag: 19. 
1	gag: 33. 
3	gag: 11. 
3	gag: 25. 
4	gag: 17. 
2	gag: 29. 
1	gag: 28. 
2	gag: 13. 
1	gag: 20. 
1	gag: 22. 
1	gag: 32. 
Time (s): 0.0355
154	gag: 2. 
14	gag: 10. 
4	gag: 18. 
23	gag: 5. 
12	gag: 12. 
61	gag: 1. 
18	gag: 8. 
31	gag: 6. 
6	gag: 16. 
50	gag: 4. 
11	gag: 9. 
1	gag: 34. 
21	gag: 3. 
6	gag: 11. 
2	gag: 26. 
19	gag: 7. 
3	gag: 15. 
4	gag: 14. 
3	gag: 21. 
1	gag: 32. 
3	gag: 19. 
1	gag: 33. 
3	gag: 25. 
5	gag: 17. 
2	gag: 29. 
1	gag: 28. 
1	gag: 13. 
1	gag: 20. 
1	gag: 22. 
Time (s): 0.036
150	gag: 2. 
14	gag: 10. 
23	gag: 5. 
13	gag: 12. 
58	gag: 1. 
15	gag: 8. 
30	gag: 6. 
6	gag: 16. 
50	gag: 4. 
10	gag: 9. 
1	gag: 34. 
19	gag: 3. 
2	gag: 20. 
9	gag: 11. 
2	gag: 26. 
1	gag: 28. 
18	gag: 7. 
5	gag: 15. 
4	gag: 14. 
3	gag: 21. 
1	gag: 32. 
3	gag: 19. 
1	gag: 33. 
3	gag: 25. 
2	gag: 18. 
6	gag: 17. 
2	gag: 29. 
1	gag: 22. 
Time (s): 0.0365
152	gag: 2. 
23	gag: 5. 
12	gag: 12. 
15	gag: 8. 
52	gag: 1. 
29	gag: 6. 
7	gag: 16. 
13	gag: 10. 
47	gag: 4. 
12	gag: 9. 
1	gag: 34. 
20	gag: 3. 
18	gag: 7. 
2	gag: 20. 
9	gag: 11. 
2	gag: 26. 
1	gag: 28. 
5	gag: 15. 
4	gag: 14. 
2	gag: 21. 
1	gag: 32. 
3	gag: 19. 
1	gag: 33. 
4	gag: 25. 
3	gag: 18. 
5	gag: 17. 
2	gag: 29. 
1	gag: 22. 
Time (s): 0.037
151	gag: 2. 
22	gag: 5. 
12	gag: 12. 
14	gag: 8. 
53	gag: 1. 
28	gag: 6. 
8	gag: 16. 
