Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.364,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.365,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.366,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.367,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.368,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.369,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.37,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.371,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.372,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.373,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.374,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.375,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.376,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.377,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.378,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.379,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.38,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.381,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.382,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.383,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.384,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.385,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.386,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.387,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.388,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.389,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.39,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.391,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.392,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.393,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.394,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.395,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.396,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.397,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.398,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.399,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.4,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.401,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.402,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.403,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.404,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.405,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.406,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.407,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.408,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.409,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.41,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.411,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.412,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.413,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.414,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.415,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.416,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.417,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.418,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.419,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.42,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.421,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.422,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.423,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.424,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.425,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.426,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.427,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.428,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.429,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.43,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.431,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.432,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.433,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.434,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.435,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.436,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.437,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.438,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.439,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.44,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.441,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.442,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.443,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.444,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.445,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.446,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.447,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.448,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.449,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.45,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.451,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.452,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.453,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.454,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.455,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.456,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.457,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.458,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.459,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
0.46,24,19,15,23,18,23,12,16,20,20,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,3,7,5,2,2,7,10,9,10,6,11,9,8,9,14,8,9,10,6,3,6,8,7,5,9,7,6,7,14,8,9,8,7,3,10,5,10,10,6,4
